Date,Timestamp,ISO8601,Distance (meter),Cumulative Distance (meter),Duration (second),Speed (m/s),Since start (second)
08:53:14.642,1781164394.642,2026-06-11T08:53:14.642+0100,8.206,15220.715,2.547,3.223,4223.408
08:53:17.189,1781164397.189,2026-06-11T08:53:17.189+0100,10.389,15231.103,2.547,4.080,4225.955
08:53:19.735,1781164399.735,2026-06-11T08:53:19.735+0100,9.176,15240.279,2.547,3.603,4228.501
08:53:22.282,1781164402.282,2026-06-11T08:53:22.282+0100,8.919,15249.198,2.547,3.502,4231.048
08:53:24.829,1781164404.829,2026-06-11T08:53:24.829+0100,8.849,15258.047,2.547,3.475,4233.594
08:53:27.375,1781164407.375,2026-06-11T08:53:27.375+0100,9.377,15267.424,2.547,3.682,4236.141
08:53:29.922,1781164409.922,2026-06-11T08:53:29.922+0100,9.813,15277.238,2.547,3.854,4238.687
08:53:32.468,1781164412.468,2026-06-11T08:53:32.468+0100,8.098,15285.335,2.547,3.180,4241.234
08:53:35.015,1781164415.015,2026-06-11T08:53:35.015+0100,10.352,15295.688,2.547,4.065,4243.780
08:53:37.561,1781164417.561,2026-06-11T08:53:37.561+0100,5.956,15301.644,2.547,2.339,4246.327
08:53:40.108,1781164420.108,2026-06-11T08:53:40.108+0100,9.230,15310.874,2.547,3.625,4248.873
08:53:42.654,1781164422.654,2026-06-11T08:53:42.654+0100,8.709,15319.583,2.547,3.420,4251.420
08:53:45.201,1781164425.201,2026-06-11T08:53:45.201+0100,8.521,15328.104,2.547,3.346,4253.966
08:53:47.747,1781164427.747,2026-06-11T08:53:47.747+0100,11.245,15339.349,2.547,4.416,4256.513
08:53:50.294,1781164430.294,2026-06-11T08:53:50.294+0100,9.239,15348.588,2.547,3.628,4259.059
08:53:52.840,1781164432.840,2026-06-11T08:53:52.840+0100,7.322,15355.910,2.547,2.875,4261.606
08:53:55.387,1781164435.387,2026-06-11T08:53:55.387+0100,9.213,15365.124,2.547,3.618,4264.152
08:53:57.933,1781164437.933,2026-06-11T08:53:57.933+0100,7.881,15373.004,2.547,3.095,4266.699
08:54:00.480,1781164440.480,2026-06-11T08:54:00.480+0100,12.422,15385.427,2.547,4.878,4269.245
08:54:03.026,1781164443.026,2026-06-11T08:54:03.026+0100,7.482,15392.908,2.547,2.938,4271.792
08:54:05.573,1781164445.573,2026-06-11T08:54:05.573+0100,10.364,15403.272,2.547,4.070,4274.338
08:54:08.119,1781164448.119,2026-06-11T08:54:08.119+0100,8.205,15411.477,2.547,3.222,4276.885
08:54:10.666,1781164450.666,2026-06-11T08:54:10.666+0100,9.183,15420.660,2.547,3.606,4279.431
08:54:13.212,1781164453.212,2026-06-11T08:54:13.212+0100,9.242,15429.903,2.547,3.629,4281.978
08:54:15.759,1781164455.759,2026-06-11T08:54:15.759+0100,9.563,15439.466,2.547,3.755,4284.524
08:54:18.305,1781164458.305,2026-06-11T08:54:18.305+0100,8.063,15447.529,2.547,3.166,4287.071
08:54:20.852,1781164460.852,2026-06-11T08:54:20.852+0100,10.266,15457.794,2.547,4.031,4289.617
08:54:23.398,1781164463.398,2026-06-11T08:54:23.398+0100,8.031,15465.825,2.547,3.154,4292.164
08:54:25.945,1781164465.945,2026-06-11T08:54:25.945+0100,9.458,15475.284,2.547,3.714,4294.710
08:54:28.491,1781164468.491,2026-06-11T08:54:28.491+0100,7.929,15483.213,2.547,3.114,4297.257
08:54:31.038,1781164471.038,2026-06-11T08:54:31.038+0100,9.138,15492.351,2.547,3.589,4299.804
08:54:33.584,1781164473.584,2026-06-11T08:54:33.584+0100,13.344,15505.695,2.547,5.240,4302.350
08:54:36.131,1781164476.131,2026-06-11T08:54:36.131+0100,6.156,15511.852,2.547,2.418,4304.897
08:54:38.677,1781164478.677,2026-06-11T08:54:38.677+0100,10.996,15522.847,2.547,4.318,4307.443
08:54:41.224,1781164481.224,2026-06-11T08:54:41.224+0100,8.622,15531.470,2.547,3.386,4309.990
08:54:43.770,1781164483.770,2026-06-11T08:54:43.770+0100,10.341,15541.810,2.547,4.061,4312.536
08:54:46.317,1781164486.317,2026-06-11T08:54:46.317+0100,9.238,15551.048,2.547,3.628,4315.083
08:54:48.863,1781164488.863,2026-06-11T08:54:48.863+0100,8.696,15559.744,2.547,3.415,4317.629
08:54:51.410,1781164491.410,2026-06-11T08:54:51.410+0100,8.378,15568.122,2.547,3.290,4320.176
08:54:53.956,1781164493.956,2026-06-11T08:54:53.956+0100,8.756,15576.878,2.547,3.439,4322.722
08:54:56.503,1781164496.503,2026-06-11T08:54:56.503+0100,10.463,15587.341,2.547,4.109,4325.269
08:54:59.049,1781164499.049,2026-06-11T08:54:59.049+0100,7.972,15595.313,2.547,3.131,4327.815
08:55:01.596,1781164501.596,2026-06-11T08:55:01.596+0100,8.960,15604.273,2.547,3.519,4330.362
08:55:04.142,1781164504.142,2026-06-11T08:55:04.142+0100,10.744,15615.016,2.547,4.219,4332.908
08:55:06.689,1781164506.689,2026-06-11T08:55:06.689+0100,9.060,15624.076,2.547,3.558,4335.455
08:55:09.235,1781164509.235,2026-06-11T08:55:09.235+0100,9.088,15633.165,2.547,3.569,4338.001
08:55:11.782,1781164511.782,2026-06-11T08:55:11.782+0100,8.212,15641.377,2.547,3.225,4340.548
08:55:14.328,1781164514.328,2026-06-11T08:55:14.328+0100,9.719,15651.096,2.547,3.817,4343.094
08:55:16.875,1781164516.875,2026-06-11T08:55:16.875+0100,10.125,15661.221,2.547,3.976,4345.641
08:55:19.421,1781164519.421,2026-06-11T08:55:19.421+0100,8.988,15670.210,2.547,3.530,4348.187
08:55:21.968,1781164521.968,2026-06-11T08:55:21.968+0100,9.133,15679.343,2.547,3.587,4350.734
08:55:24.515,1781164524.515,2026-06-11T08:55:24.515+0100,9.270,15688.613,2.547,3.640,4353.280
08:55:27.061,1781164527.061,2026-06-11T08:55:27.061+0100,8.048,15696.661,2.547,3.160,4355.827
08:55:29.608,1781164529.608,2026-06-11T08:55:29.608+0100,10.388,15707.048,2.547,4.079,4358.373
08:55:32.154,1781164532.154,2026-06-11T08:55:32.154+0100,9.573,15716.621,2.547,3.759,4360.920
08:55:34.701,1781164534.701,2026-06-11T08:55:34.701+0100,8.089,15724.711,2.547,3.177,4363.466
08:55:37.247,1781164537.247,2026-06-11T08:55:37.247+0100,10.304,15735.015,2.547,4.046,4366.013
08:55:39.794,1781164539.794,2026-06-11T08:55:39.794+0100,7.923,15742.937,2.547,3.111,4368.559
08:55:42.340,1781164542.340,2026-06-11T08:55:42.340+0100,10.287,15753.224,2.547,4.040,4371.106
08:55:44.887,1781164544.887,2026-06-11T08:55:44.887+0100,7.460,15760.684,2.547,2.930,4373.652
08:55:47.433,1781164547.433,2026-06-11T08:55:47.433+0100,1.422,15762.106,2.547,0.558,4376.199
08:55:54.627,1781164554.627,2026-06-11T08:55:54.627+0100,,,,,4383.393
