Date,Timestamp,ISO8601,Heart Rate (bpm),Cumulative Distance (meter),Since start (second)
08:46:01.684,1781163961.684,2026-06-11T08:46:01.684+0100,156,13625.806,3790.450
08:46:02.705,1781163962.705,2026-06-11T08:46:02.705+0100,156,13630.200,3791.471
08:46:03.784,1781163963.784,2026-06-11T08:46:03.784+0100,156,13639.251,3792.550
08:46:04.684,1781163964.684,2026-06-11T08:46:04.684+0100,156,13639.251,3793.450
08:46:05.765,1781163965.765,2026-06-11T08:46:05.765+0100,156,13647.039,3794.530
08:46:06.724,1781163966.724,2026-06-11T08:46:06.724+0100,156,13647.039,3795.490
08:46:07.685,1781163967.685,2026-06-11T08:46:07.685+0100,156,13651.146,3796.450
08:46:08.704,1781163968.704,2026-06-11T08:46:08.704+0100,156,13655.588,3797.470
08:46:09.724,1781163969.724,2026-06-11T08:46:09.724+0100,156,13660.029,3798.489
08:46:10.684,1781163970.684,2026-06-11T08:46:10.684+0100,155,13664.392,3799.450
08:46:11.764,1781163971.764,2026-06-11T08:46:11.764+0100,155,13672.903,3800.530
08:46:12.724,1781163972.724,2026-06-11T08:46:12.724+0100,155,13672.903,3801.490
08:46:13.745,1781163973.745,2026-06-11T08:46:13.745+0100,155,13680.405,3802.510
08:46:14.704,1781163974.704,2026-06-11T08:46:14.704+0100,155,13680.405,3803.470
08:46:15.784,1781163975.784,2026-06-11T08:46:15.784+0100,155,13689.255,3804.550
08:46:16.684,1781163976.684,2026-06-11T08:46:16.684+0100,156,13689.255,3805.450
08:46:17.705,1781163977.705,2026-06-11T08:46:17.705+0100,156,13693.842,3806.470
08:46:18.724,1781163978.724,2026-06-11T08:46:18.724+0100,156,13698.685,3807.490
08:46:19.684,1781163979.684,2026-06-11T08:46:19.684+0100,156,13703.529,3808.450
08:46:20.714,1781163980.714,2026-06-11T08:46:20.714+0100,156,13708.158,3809.479
08:46:21.784,1781163981.784,2026-06-11T08:46:21.784+0100,156,13717.148,3810.550
08:46:22.685,1781163982.685,2026-06-11T08:46:22.685+0100,156,13717.148,3811.451
08:46:23.705,1781163983.705,2026-06-11T08:46:23.705+0100,156,13721.191,3812.470
08:46:24.724,1781163984.724,2026-06-11T08:46:24.724+0100,156,13725.234,3813.490
08:46:25.684,1781163985.684,2026-06-11T08:46:25.684+0100,155,13729.827,3814.450
08:46:26.765,1781163986.765,2026-06-11T08:46:26.765+0100,155,13739.783,3815.530
08:46:27.724,1781163987.724,2026-06-11T08:46:27.724+0100,155,13739.783,3816.490
08:46:28.745,1781163988.745,2026-06-11T08:46:28.745+0100,155,13748.429,3817.510
08:46:29.704,1781163989.704,2026-06-11T08:46:29.704+0100,155,13748.429,3818.470
08:46:30.725,1781163990.725,2026-06-11T08:46:30.725+0100,155,13752.730,3819.490
08:46:31.685,1781163991.685,2026-06-11T08:46:31.685+0100,156,13757.008,3820.450
08:46:32.704,1781163992.704,2026-06-11T08:46:32.704+0100,156,13761.285,3821.470
08:46:33.784,1781163993.784,2026-06-11T08:46:33.784+0100,156,13771.205,3822.550
08:46:34.685,1781163994.685,2026-06-11T08:46:34.685+0100,156,13771.205,3823.450
08:46:35.765,1781163995.765,2026-06-11T08:46:35.765+0100,156,13779.043,3824.531
08:46:36.725,1781163996.725,2026-06-11T08:46:36.725+0100,156,13779.043,3825.490
08:46:37.685,1781163997.685,2026-06-11T08:46:37.685+0100,156,13782.500,3826.450
08:46:38.704,1781163998.704,2026-06-11T08:46:38.704+0100,156,13787.550,3827.470
08:46:39.725,1781163999.725,2026-06-11T08:46:39.725+0100,156,13792.884,3828.491
08:46:40.684,1781164000.684,2026-06-11T08:46:40.684+0100,156,13797.851,3829.450
08:46:41.705,1781164001.705,2026-06-11T08:46:41.705+0100,156,13801.963,3830.470
08:46:42.725,1781164002.725,2026-06-11T08:46:42.725+0100,156,13806.075,3831.490
08:46:43.685,1781164003.685,2026-06-11T08:46:43.685+0100,156,13810.125,3832.451
08:46:44.705,1781164004.705,2026-06-11T08:46:44.705+0100,156,13814.155,3833.470
08:46:45.725,1781164005.725,2026-06-11T08:46:45.725+0100,156,13818.244,3834.490
08:46:46.685,1781164006.685,2026-06-11T08:46:46.685+0100,156,13822.561,3835.451
08:46:47.765,1781164007.765,2026-06-11T08:46:47.765+0100,156,13831.684,3836.531
08:46:48.725,1781164008.725,2026-06-11T08:46:48.725+0100,156,13831.684,3837.490
08:46:49.685,1781164009.685,2026-06-11T08:46:49.685+0100,156,13836.742,3838.450
08:46:50.705,1781164010.705,2026-06-11T08:46:50.705+0100,156,13841.584,3839.471
08:46:51.725,1781164011.725,2026-06-11T08:46:51.725+0100,156,13844.773,3840.491
08:46:52.685,1781164012.685,2026-06-11T08:46:52.685+0100,156,13847.962,3841.450
08:46:53.705,1781164013.705,2026-06-11T08:46:53.705+0100,156,13851.676,3842.471
08:46:54.725,1781164014.725,2026-06-11T08:46:54.725+0100,156,13855.786,3843.490
08:46:55.685,1781164015.685,2026-06-11T08:46:55.685+0100,157,13859.901,3844.450
08:46:56.705,1781164016.705,2026-06-11T08:46:56.705+0100,157,13864.183,3845.471
08:46:57.725,1781164017.725,2026-06-11T08:46:57.725+0100,157,13868.466,3846.491
08:46:58.685,1781164018.685,2026-06-11T08:46:58.685+0100,157,13872.785,3847.451
08:46:59.705,1781164019.705,2026-06-11T08:46:59.705+0100,157,13877.145,3848.470
08:47:00.724,1781164020.724,2026-06-11T08:47:00.724+0100,157,13881.506,3849.490
08:47:01.685,1781164021.685,2026-06-11T08:47:01.685+0100,157,13885.160,3850.450
08:47:02.705,1781164022.705,2026-06-11T08:47:02.705+0100,156,13888.762,3851.471
08:47:03.785,1781164023.785,2026-06-11T08:47:03.785+0100,156,13898.032,3852.550
08:47:04.745,1781164024.745,2026-06-11T08:47:04.745+0100,157,13903.129,3853.511
08:47:05.705,1781164025.705,2026-06-11T08:47:05.705+0100,157,13903.129,3854.470
08:47:06.725,1781164026.725,2026-06-11T08:47:06.725+0100,157,13907.186,3855.491
08:47:07.685,1781164027.685,2026-06-11T08:47:07.685+0100,157,13911.039,3856.451
08:47:08.705,1781164028.705,2026-06-11T08:47:08.705+0100,157,13914.999,3857.471
08:47:09.725,1781164029.725,2026-06-11T08:47:09.725+0100,157,13919.221,3858.491
08:47:10.686,1781164030.686,2026-06-11T08:47:10.686+0100,157,13923.443,3859.452
08:47:11.705,1781164031.705,2026-06-11T08:47:11.705+0100,157,13927.847,3860.470
08:47:12.725,1781164032.725,2026-06-11T08:47:12.725+0100,157,13932.314,3861.490
08:47:13.685,1781164033.685,2026-06-11T08:47:13.685+0100,157,13936.242,3862.450
08:47:14.707,1781164034.707,2026-06-11T08:47:14.707+0100,157,13937.971,3863.472
08:47:15.787,1781164035.787,2026-06-11T08:47:15.787+0100,157,13942.288,3864.553
08:47:16.684,1781164036.684,2026-06-11T08:47:16.684+0100,157,13942.288,3865.450
08:47:17.765,1781164037.765,2026-06-11T08:47:17.765+0100,158,13948.465,3866.530
08:47:18.725,1781164038.725,2026-06-11T08:47:18.725+0100,158,13948.465,3867.490
08:47:19.685,1781164039.685,2026-06-11T08:47:19.685+0100,159,13952.268,3868.450
08:47:20.706,1781164040.706,2026-06-11T08:47:20.706+0100,160,13956.070,3869.472
08:47:21.725,1781164041.725,2026-06-11T08:47:21.725+0100,161,13959.455,3870.491
08:47:22.687,1781164042.687,2026-06-11T08:47:22.687+0100,162,13962.506,3871.453
08:47:23.765,1781164043.765,2026-06-11T08:47:23.765+0100,162,13968.713,3872.531
08:47:24.725,1781164044.725,2026-06-11T08:47:24.725+0100,161,13968.713,3873.491
08:47:25.685,1781164045.685,2026-06-11T08:47:25.685+0100,161,13971.867,3874.451
08:47:26.705,1781164046.705,2026-06-11T08:47:26.705+0100,160,13974.949,3875.471
08:47:27.725,1781164047.725,2026-06-11T08:47:27.725+0100,159,13977.949,3876.491
08:47:28.745,1781164048.745,2026-06-11T08:47:28.745+0100,158,13984.451,3877.510
08:47:29.705,1781164049.705,2026-06-11T08:47:29.705+0100,158,13984.451,3878.470
08:47:30.786,1781164050.786,2026-06-11T08:47:30.786+0100,158,13991.340,3879.551
08:47:31.685,1781164051.685,2026-06-11T08:47:31.685+0100,157,13991.340,3880.450
08:47:32.705,1781164052.705,2026-06-11T08:47:32.705+0100,156,13994.335,3881.470
08:47:33.725,1781164053.725,2026-06-11T08:47:33.725+0100,155,13997.329,3882.491
08:47:34.685,1781164054.685,2026-06-11T08:47:34.685+0100,155,14000.415,3883.451
08:47:35.705,1781164055.705,2026-06-11T08:47:35.705+0100,154,14003.521,3884.470
08:47:36.725,1781164056.725,2026-06-11T08:47:36.725+0100,154,14006.750,3885.490
08:47:37.685,1781164057.685,2026-06-11T08:47:37.685+0100,154,14010.295,3886.451
08:47:38.705,1781164058.705,2026-06-11T08:47:38.705+0100,154,14013.841,3887.471
08:47:39.785,1781164059.785,2026-06-11T08:47:39.785+0100,154,14019.896,3888.551
08:47:40.686,1781164060.686,2026-06-11T08:47:40.686+0100,154,14019.896,3889.451
08:47:41.706,1781164061.706,2026-06-11T08:47:41.706+0100,154,14022.945,3890.472
08:47:42.725,1781164062.725,2026-06-11T08:47:42.725+0100,153,14026.440,3891.491
08:47:43.745,1781164063.745,2026-06-11T08:47:43.745+0100,152,14033.299,3892.511
08:47:44.705,1781164064.705,2026-06-11T08:47:44.705+0100,152,14033.299,3893.471
08:47:45.725,1781164065.725,2026-06-11T08:47:45.725+0100,152,14036.589,3894.491
08:47:46.745,1781164066.745,2026-06-11T08:47:46.745+0100,151,14043.464,3895.511
08:47:47.705,1781164067.705,2026-06-11T08:47:47.705+0100,150,14043.464,3896.471
08:47:48.725,1781164068.725,2026-06-11T08:47:48.725+0100,150,14047.023,3897.491
08:47:49.685,1781164069.685,2026-06-11T08:47:49.685+0100,150,14050.357,3898.451
08:47:50.706,1781164070.706,2026-06-11T08:47:50.706+0100,149,14053.502,3899.471
08:47:51.785,1781164071.785,2026-06-11T08:47:51.785+0100,149,14059.898,3900.551
08:47:52.685,1781164072.685,2026-06-11T08:47:52.685+0100,149,14059.898,3901.451
08:47:53.705,1781164073.705,2026-06-11T08:47:53.705+0100,149,14063.148,3902.471
08:47:54.725,1781164074.725,2026-06-11T08:47:54.725+0100,149,14066.459,3903.491
08:47:55.746,1781164075.746,2026-06-11T08:47:55.746+0100,149,14073.226,3904.511
08:47:56.706,1781164076.706,2026-06-11T08:47:56.706+0100,149,14073.226,3905.472
08:47:57.725,1781164077.725,2026-06-11T08:47:57.725+0100,149,14076.967,3906.491
08:47:58.686,1781164078.686,2026-06-11T08:47:58.686+0100,148,14080.746,3907.452
08:47:59.705,1781164079.705,2026-06-11T08:47:59.705+0100,148,14084.455,3908.471
08:48:00.725,1781164080.725,2026-06-11T08:48:00.725+0100,148,14088.040,3909.491
08:48:01.685,1781164081.685,2026-06-11T08:48:01.685+0100,148,14091.626,3910.451
08:48:02.706,1781164082.706,2026-06-11T08:48:02.706+0100,148,14095.509,3911.471
08:48:03.725,1781164083.725,2026-06-11T08:48:03.725+0100,147,14099.461,3912.491
08:48:04.686,1781164084.686,2026-06-11T08:48:04.686+0100,147,14103.005,3913.452
08:48:05.705,1781164085.705,2026-06-11T08:48:05.705+0100,147,14105.427,3914.471
08:48:06.726,1781164086.726,2026-06-11T08:48:06.726+0100,146,14107.850,3915.491
08:48:07.686,1781164087.686,2026-06-11T08:48:07.686+0100,146,14111.077,3916.452
08:48:08.706,1781164088.706,2026-06-11T08:48:08.706+0100,145,14114.615,3917.471
08:48:09.786,1781164089.786,2026-06-11T08:48:09.786+0100,145,14121.900,3918.551
08:48:10.686,1781164090.686,2026-06-11T08:48:10.686+0100,145,14121.900,3919.452
08:48:11.705,1781164091.705,2026-06-11T08:48:11.705+0100,145,14125.614,3920.471
08:48:12.725,1781164092.725,2026-06-11T08:48:12.725+0100,144,14128.984,3921.491
08:48:13.686,1781164093.686,2026-06-11T08:48:13.686+0100,144,14132.149,3922.451
08:48:14.706,1781164094.706,2026-06-11T08:48:14.706+0100,144,14135.329,3923.471
08:48:15.726,1781164095.726,2026-06-11T08:48:15.726+0100,144,14138.678,3924.491
08:48:16.686,1781164096.686,2026-06-11T08:48:16.686+0100,143,14142.027,3925.451
08:48:17.705,1781164097.705,2026-06-11T08:48:17.705+0100,143,14145.380,3926.471
08:48:18.726,1781164098.726,2026-06-11T08:48:18.726+0100,143,14148.736,3927.491
08:48:19.686,1781164099.686,2026-06-11T08:48:19.686+0100,143,14152.093,3928.451
08:48:20.766,1781164100.766,2026-06-11T08:48:20.766+0100,143,14160.597,3929.531
08:48:21.726,1781164101.726,2026-06-11T08:48:21.726+0100,143,14160.597,3930.491
08:48:22.806,1781164102.806,2026-06-11T08:48:22.806+0100,143,14167.904,3931.572
08:48:23.706,1781164103.706,2026-06-11T08:48:23.706+0100,142,14167.904,3932.472
08:48:24.726,1781164104.726,2026-06-11T08:48:24.726+0100,142,14171.323,3933.491
08:48:25.685,1781164105.685,2026-06-11T08:48:25.685+0100,142,14175.019,3934.451
08:48:26.706,1781164106.706,2026-06-11T08:48:26.706+0100,142,14178.747,3935.471
08:48:27.726,1781164107.726,2026-06-11T08:48:27.726+0100,142,14182.278,3936.492
08:48:28.686,1781164108.686,2026-06-11T08:48:28.686+0100,141,14185.439,3937.451
08:48:29.706,1781164109.706,2026-06-11T08:48:29.706+0100,141,14188.599,3938.472
08:48:30.726,1781164110.726,2026-06-11T08:48:30.726+0100,141,14192.175,3939.492
08:48:31.686,1781164111.686,2026-06-11T08:48:31.686+0100,140,14195.853,3940.452
08:48:32.705,1781164112.705,2026-06-11T08:48:32.705+0100,140,14199.474,3941.471
08:48:33.726,1781164113.726,2026-06-11T08:48:33.726+0100,140,14202.929,3942.492
08:48:34.686,1781164114.686,2026-06-11T08:48:34.686+0100,140,14206.383,3943.452
08:48:35.766,1781164115.766,2026-06-11T08:48:35.766+0100,140,14212.944,3944.532
08:48:36.726,1781164116.726,2026-06-11T08:48:36.726+0100,140,14212.944,3945.491
08:48:37.686,1781164117.686,2026-06-11T08:48:37.686+0100,139,14216.292,3946.452
08:48:38.706,1781164118.706,2026-06-11T08:48:38.706+0100,139,14220.143,3947.472
08:48:39.726,1781164119.726,2026-06-11T08:48:39.726+0100,139,14223.994,3948.492
08:48:40.686,1781164120.686,2026-06-11T08:48:40.686+0100,139,14227.486,3949.451
08:48:41.706,1781164121.706,2026-06-11T08:48:41.706+0100,138,14230.753,3950.472
08:48:42.786,1781164122.786,2026-06-11T08:48:42.786+0100,138,14237.711,3951.552
08:48:43.686,1781164123.686,2026-06-11T08:48:43.686+0100,138,14237.711,3952.452
08:48:44.707,1781164124.707,2026-06-11T08:48:44.707+0100,138,14241.374,3953.472
08:48:45.726,1781164125.726,2026-06-11T08:48:45.726+0100,138,14244.916,3954.492
08:48:46.686,1781164126.686,2026-06-11T08:48:46.686+0100,138,14248.347,3955.452
08:48:47.706,1781164127.706,2026-06-11T08:48:47.706+0100,138,14251.779,3956.472
08:48:48.786,1781164128.786,2026-06-11T08:48:48.786+0100,137,14260.243,3957.552
08:48:49.686,1781164129.686,2026-06-11T08:48:49.686+0100,137,14260.243,3958.452
08:48:50.766,1781164130.766,2026-06-11T08:48:50.766+0100,137,14267.056,3959.532
08:48:51.726,1781164131.726,2026-06-11T08:48:51.726+0100,137,14267.056,3960.492
08:48:52.746,1781164132.746,2026-06-11T08:48:52.746+0100,137,14273.592,3961.512
08:48:53.706,1781164133.706,2026-06-11T08:48:53.706+0100,137,14273.592,3962.472
08:48:54.726,1781164134.726,2026-06-11T08:48:54.726+0100,137,14277.105,3963.492
08:48:55.746,1781164135.746,2026-06-11T08:48:55.746+0100,137,14284.085,3964.512
08:48:56.706,1781164136.706,2026-06-11T08:48:56.706+0100,137,14284.085,3965.472
08:48:57.726,1781164137.726,2026-06-11T08:48:57.726+0100,136,14287.563,3966.492
08:48:58.746,1781164138.746,2026-06-11T08:48:58.746+0100,136,14294.182,3967.512
08:48:59.707,1781164139.707,2026-06-11T08:48:59.707+0100,136,14294.182,3968.472
08:49:00.726,1781164140.726,2026-06-11T08:49:00.726+0100,136,14297.497,3969.492
08:49:01.686,1781164141.686,2026-06-11T08:49:01.686+0100,136,14300.889,3970.452
08:49:02.706,1781164142.706,2026-06-11T08:49:02.706+0100,136,14304.282,3971.472
08:49:03.727,1781164143.727,2026-06-11T08:49:03.727+0100,136,14307.984,3972.492
08:49:04.747,1781164144.747,2026-06-11T08:49:04.747+0100,136,14315.599,3973.512
08:49:05.706,1781164145.706,2026-06-11T08:49:05.706+0100,136,14315.599,3974.472
08:49:06.726,1781164146.726,2026-06-11T08:49:06.726+0100,136,14319.043,3975.492
08:49:07.686,1781164147.686,2026-06-11T08:49:07.686+0100,136,14322.488,3976.452
08:49:08.706,1781164148.706,2026-06-11T08:49:08.706+0100,136,14325.755,3977.472
08:49:09.786,1781164149.786,2026-06-11T08:49:09.786+0100,136,14332.107,3978.552
08:49:10.746,1781164150.746,2026-06-11T08:49:10.746+0100,136,14336.130,3979.512
08:49:11.708,1781164151.708,2026-06-11T08:49:11.708+0100,136,14336.130,3980.473
08:49:12.726,1781164152.726,2026-06-11T08:49:12.726+0100,136,14340.153,3981.492
08:49:13.686,1781164153.686,2026-06-11T08:49:13.686+0100,136,14343.909,3982.452
08:49:14.707,1781164154.707,2026-06-11T08:49:14.707+0100,136,14347.409,3983.473
08:49:15.727,1781164155.727,2026-06-11T08:49:15.727+0100,136,14350.910,3984.492
08:49:16.687,1781164156.687,2026-06-11T08:49:16.687+0100,136,14354.459,3985.453
08:49:17.707,1781164157.707,2026-06-11T08:49:17.707+0100,136,14358.011,3986.472
08:49:18.786,1781164158.786,2026-06-11T08:49:18.786+0100,136,14364.725,3987.552
08:49:19.686,1781164159.686,2026-06-11T08:49:19.686+0100,136,14364.725,3988.452
08:49:20.706,1781164160.706,2026-06-11T08:49:20.706+0100,136,14368.002,3989.472
08:49:21.726,1781164161.726,2026-06-11T08:49:21.726+0100,136,14371.591,3990.492
08:49:22.686,1781164162.686,2026-06-11T08:49:22.686+0100,136,14375.227,3991.452
08:49:23.706,1781164163.706,2026-06-11T08:49:23.706+0100,136,14378.822,3992.472
08:49:24.727,1781164164.727,2026-06-11T08:49:24.727+0100,136,14382.335,3993.492
08:49:25.686,1781164165.686,2026-06-11T08:49:25.686+0100,136,14385.847,3994.452
08:49:26.706,1781164166.706,2026-06-11T08:49:26.706+0100,136,14389.175,3995.472
08:49:27.786,1781164167.786,2026-06-11T08:49:27.786+0100,136,14395.949,3996.552
08:49:28.687,1781164168.687,2026-06-11T08:49:28.687+0100,135,14395.949,3997.452
08:49:29.707,1781164169.707,2026-06-11T08:49:29.707+0100,135,14400.185,3998.472
08:49:30.726,1781164170.726,2026-06-11T08:49:30.726+0100,135,14404.422,3999.492
08:49:31.747,1781164171.747,2026-06-11T08:49:31.747+0100,135,14411.722,4000.512
08:49:32.707,1781164172.707,2026-06-11T08:49:32.707+0100,135,14411.722,4001.473
08:49:33.727,1781164173.727,2026-06-11T08:49:33.727+0100,135,14415.236,4002.492
08:49:34.807,1781164174.807,2026-06-11T08:49:34.807+0100,135,14421.930,4003.572
08:49:35.707,1781164175.707,2026-06-11T08:49:35.707+0100,135,14421.930,4004.472
08:49:36.786,1781164176.786,2026-06-11T08:49:36.786+0100,135,14429.092,4005.552
08:49:37.686,1781164177.686,2026-06-11T08:49:37.686+0100,135,14429.092,4006.452
08:49:38.766,1781164178.766,2026-06-11T08:49:38.766+0100,135,14435.766,4007.532
08:49:39.726,1781164179.726,2026-06-11T08:49:39.726+0100,135,14435.766,4008.492
08:49:40.686,1781164180.686,2026-06-11T08:49:40.686+0100,135,14438.825,4009.452
08:49:41.706,1781164181.706,2026-06-11T08:49:41.706+0100,135,14442.159,4010.472
08:49:42.728,1781164182.728,2026-06-11T08:49:42.728+0100,135,14445.768,4011.494
08:49:43.686,1781164183.686,2026-06-11T08:49:43.686+0100,135,14449.377,4012.452
08:49:44.706,1781164184.706,2026-06-11T08:49:44.706+0100,135,14453.100,4013.472
08:49:45.726,1781164185.726,2026-06-11T08:49:45.726+0100,135,14456.829,4014.492
08:49:46.686,1781164186.686,2026-06-11T08:49:46.686+0100,135,14460.780,4015.452
08:49:47.706,1781164187.706,2026-06-11T08:49:47.706+0100,135,14465.056,4016.472
08:49:48.727,1781164188.727,2026-06-11T08:49:48.727+0100,135,14469.332,4017.492
08:49:49.688,1781164189.688,2026-06-11T08:49:49.688+0100,135,14472.915,4018.453
08:49:50.707,1781164190.707,2026-06-11T08:49:50.707+0100,135,14476.384,4019.473
08:49:51.727,1781164191.727,2026-06-11T08:49:51.727+0100,135,14479.720,4020.493
08:49:52.687,1781164192.687,2026-06-11T08:49:52.687+0100,135,14482.761,4021.452
08:49:53.707,1781164193.707,2026-06-11T08:49:53.707+0100,135,14485.802,4022.473
08:49:54.727,1781164194.727,2026-06-11T08:49:54.727+0100,135,14489.273,4023.493
08:49:55.687,1781164195.687,2026-06-11T08:49:55.687+0100,135,14492.875,4024.453
08:49:56.706,1781164196.706,2026-06-11T08:49:56.706+0100,135,14496.455,4025.472
08:49:57.787,1781164197.787,2026-06-11T08:49:57.787+0100,134,14503.458,4026.553
08:49:58.747,1781164198.747,2026-06-11T08:49:58.747+0100,135,14507.141,4027.513
08:49:59.707,1781164199.707,2026-06-11T08:49:59.707+0100,135,14507.141,4028.473
08:50:00.727,1781164200.727,2026-06-11T08:50:00.727+0100,135,14510.912,4029.493
08:50:01.687,1781164201.687,2026-06-11T08:50:01.687+0100,135,14514.705,4030.453
08:50:02.827,1781164202.827,2026-06-11T08:50:02.827+0100,134,14522.595,4031.593
08:50:03.728,1781164203.728,2026-06-11T08:50:03.728+0100,134,14522.595,4032.493
08:50:04.749,1781164204.749,2026-06-11T08:50:04.749+0100,134,14528.989,4033.514
08:50:05.708,1781164205.708,2026-06-11T08:50:05.708+0100,134,14528.989,4034.474
08:50:06.728,1781164206.728,2026-06-11T08:50:06.728+0100,134,14531.948,4035.493
08:50:07.687,1781164207.687,2026-06-11T08:50:07.687+0100,134,14533.791,4036.453
08:50:08.707,1781164208.707,2026-06-11T08:50:08.707+0100,134,14535.635,4037.473
08:50:09.727,1781164209.727,2026-06-11T08:50:09.727+0100,134,14538.194,4038.493
08:50:10.687,1781164210.687,2026-06-11T08:50:10.687+0100,134,14541.506,4039.453
08:50:11.767,1781164211.767,2026-06-11T08:50:11.767+0100,134,14548.327,4040.533
08:50:12.727,1781164212.727,2026-06-11T08:50:12.727+0100,134,14548.327,4041.493
08:50:13.687,1781164213.687,2026-06-11T08:50:13.687+0100,134,14551.849,4042.453
08:50:14.707,1781164214.707,2026-06-11T08:50:14.707+0100,134,14555.174,4043.473
08:50:15.727,1781164215.727,2026-06-11T08:50:15.727+0100,134,14558.197,4044.493
08:50:16.687,1781164216.687,2026-06-11T08:50:16.687+0100,134,14561.219,4045.453
08:50:17.769,1781164217.769,2026-06-11T08:50:17.769+0100,134,14567.864,4046.535
08:50:18.787,1781164218.787,2026-06-11T08:50:18.787+0100,134,14571.336,4047.553
08:50:19.747,1781164219.747,2026-06-11T08:50:19.747+0100,134,14575.101,4048.513
08:50:20.707,1781164220.707,2026-06-11T08:50:20.707+0100,134,14575.101,4049.473
08:50:21.727,1781164221.727,2026-06-11T08:50:21.727+0100,134,14578.865,4050.493
08:50:22.687,1781164222.687,2026-06-11T08:50:22.687+0100,134,14582.692,4051.453
08:50:23.708,1781164223.708,2026-06-11T08:50:23.708+0100,134,14586.539,4052.474
08:50:24.727,1781164224.727,2026-06-11T08:50:24.727+0100,134,14590.416,4053.493
08:50:25.688,1781164225.688,2026-06-11T08:50:25.688+0100,134,14594.406,4054.453
08:50:26.707,1781164226.707,2026-06-11T08:50:26.707+0100,134,14598.396,4055.473
08:50:27.727,1781164227.727,2026-06-11T08:50:27.727+0100,134,14602.266,4056.493
08:50:28.687,1781164228.687,2026-06-11T08:50:28.687+0100,134,14606.075,4057.453
08:50:29.707,1781164229.707,2026-06-11T08:50:29.707+0100,134,14609.881,4058.473
08:50:30.728,1781164230.728,2026-06-11T08:50:30.728+0100,134,14613.663,4059.493
08:50:31.687,1781164231.687,2026-06-11T08:50:31.687+0100,134,14617.444,4060.453
08:50:32.707,1781164232.707,2026-06-11T08:50:32.707+0100,134,14621.301,4061.473
08:50:33.727,1781164233.727,2026-06-11T08:50:33.727+0100,134,14625.215,4062.493
08:50:34.687,1781164234.687,2026-06-11T08:50:34.687+0100,134,14629.125,4063.453
08:50:35.708,1781164235.708,2026-06-11T08:50:35.708+0100,134,14632.862,4064.474
08:50:36.727,1781164236.727,2026-06-11T08:50:36.727+0100,134,14636.600,4065.493
08:50:37.688,1781164237.688,2026-06-11T08:50:37.688+0100,134,14640.590,4066.453
08:50:38.708,1781164238.708,2026-06-11T08:50:38.708+0100,134,14644.858,4067.473
08:50:39.727,1781164239.727,2026-06-11T08:50:39.727+0100,134,14649.125,4068.493
08:50:40.748,1781164240.748,2026-06-11T08:50:40.748+0100,134,14655.675,4069.513
08:50:41.707,1781164241.707,2026-06-11T08:50:41.707+0100,134,14655.675,4070.473
08:50:42.728,1781164242.728,2026-06-11T08:50:42.728+0100,134,14658.839,4071.493
08:50:43.687,1781164243.687,2026-06-11T08:50:43.687+0100,134,14661.883,4072.453
08:50:44.707,1781164244.707,2026-06-11T08:50:44.707+0100,134,14664.926,4073.473
08:50:45.728,1781164245.728,2026-06-11T08:50:45.728+0100,134,14668.881,4074.494
08:50:46.688,1781164246.688,2026-06-11T08:50:46.688+0100,134,14673.015,4075.453
08:50:47.707,1781164247.707,2026-06-11T08:50:47.707+0100,134,14676.930,4076.473
08:50:48.728,1781164248.728,2026-06-11T08:50:48.728+0100,133,14680.311,4077.494
08:50:49.748,1781164249.748,2026-06-11T08:50:49.748+0100,133,14687.121,4078.513
08:50:50.707,1781164250.707,2026-06-11T08:50:50.707+0100,133,14687.121,4079.473
08:50:51.728,1781164251.728,2026-06-11T08:50:51.728+0100,133,14690.566,4080.493
08:50:52.689,1781164252.689,2026-06-11T08:50:52.689+0100,133,14694.114,4081.454
08:50:53.707,1781164253.707,2026-06-11T08:50:53.707+0100,133,14698.081,4082.473
08:50:54.728,1781164254.728,2026-06-11T08:50:54.728+0100,133,14702.048,4083.493
08:50:55.688,1781164255.688,2026-06-11T08:50:55.688+0100,133,14705.678,4084.453
08:50:56.708,1781164256.708,2026-06-11T08:50:56.708+0100,133,14709.126,4085.474
08:50:57.788,1781164257.788,2026-06-11T08:50:57.788+0100,133,14715.962,4086.553
08:50:58.688,1781164258.688,2026-06-11T08:50:58.688+0100,133,14715.962,4087.454
08:50:59.708,1781164259.708,2026-06-11T08:50:59.708+0100,133,14719.356,4088.473
08:51:00.728,1781164260.728,2026-06-11T08:51:00.728+0100,133,14723.059,4089.493
08:51:01.687,1781164261.687,2026-06-11T08:51:01.687+0100,133,14727.009,4090.453
08:51:02.707,1781164262.707,2026-06-11T08:51:02.707+0100,133,14730.955,4091.473
08:51:03.788,1781164263.788,2026-06-11T08:51:03.788+0100,133,14738.018,4092.553
08:51:04.688,1781164264.688,2026-06-11T08:51:04.688+0100,133,14738.018,4093.454
08:51:05.708,1781164265.708,2026-06-11T08:51:05.708+0100,133,14741.568,4094.473
08:51:06.728,1781164266.728,2026-06-11T08:51:06.728+0100,133,14745.141,4095.494
08:51:07.688,1781164267.688,2026-06-11T08:51:07.688+0100,133,14748.713,4096.454
08:51:08.707,1781164268.707,2026-06-11T08:51:08.707+0100,133,14752.566,4097.473
08:51:09.788,1781164269.788,2026-06-11T08:51:09.788+0100,133,14760.053,4098.553
08:51:10.688,1781164270.688,2026-06-11T08:51:10.688+0100,133,14760.053,4099.453
