Time,Timestamp,ISO8601,Heart Rate (bpm),Power (watt),Cadence (count/min),Latitude (°),Longitude (°),Elevation (meter),Horizontal accuracy (meter),Vertical accuracy (meter),Distance (meter),Speed (m/s),Stride length (mm),VO (mm),GCT (ms),Lap,Intensity,Since start (second)
07:58:55.234,1781161135.234,2026-06-11T07:58:55.234+0100,126,279,82,51.440410,-0.306402,8.741,1.067624,0.690283,2757.233,3.557,1279,104,253,1,active,964.000
07:58:56.234,1781161136.234,2026-06-11T07:58:56.234+0100,127,279,82,51.440418,-0.306353,8.740,1.064664,0.690283,2760.669,3.551,1277,105,254,1,active,965.000
07:58:57.234,1781161137.234,2026-06-11T07:58:57.234+0100,127,278,82,51.440426,-0.306304,8.738,1.061869,0.690283,2764.090,3.544,1275,105,256,1,active,966.000
07:58:58.234,1781161138.234,2026-06-11T07:58:58.234+0100,127,278,83,51.440432,-0.306257,8.737,1.060031,0.690283,2767.325,3.542,1273,105,256,1,active,967.000
07:58:59.234,1781161139.234,2026-06-11T07:58:59.234+0100,128,278,83,51.440438,-0.306210,8.736,1.059670,0.690283,2770.560,3.543,1271,104,255,1,active,968.000
07:59:00.234,1781161140.234,2026-06-11T07:59:00.234+0100,128,278,84,51.440445,-0.306163,8.736,1.060274,0.690283,2773.997,3.543,1271,103,254,1,active,969.000
07:59:01.234,1781161141.234,2026-06-11T07:59:01.234+0100,128,277,84,51.440450,-0.306117,8.737,1.059039,0.690283,2777.615,3.530,1273,102,252,1,active,970.000
07:59:02.234,1781161142.234,2026-06-11T07:59:02.234+0100,128,276,85,51.440456,-0.306071,8.739,1.058765,0.690283,2781.233,3.517,1274,102,251,1,active,971.000
07:59:03.234,1781161143.234,2026-06-11T07:59:03.234+0100,128,277,86,51.440464,-0.306024,8.740,1.059603,0.690283,2785.137,3.525,1276,101,250,1,active,972.000
07:59:04.234,1781161144.234,2026-06-11T07:59:04.234+0100,128,279,86,51.440473,-0.305977,8.741,1.060373,0.690283,2789.045,3.551,1278,101,251,1,active,973.000
07:59:05.234,1781161145.234,2026-06-11T07:59:05.234+0100,128,281,86,51.440483,-0.305927,8.740,1.057942,0.690283,2792.751,3.577,1280,101,251,1,active,974.000
07:59:06.234,1781161146.234,2026-06-11T07:59:06.234+0100,128,281,85,51.440494,-0.305877,8.739,1.057858,0.690283,2796.196,3.577,1282,102,251,1,active,975.000
07:59:07.234,1781161147.234,2026-06-11T07:59:07.234+0100,128,281,84,51.440505,-0.305827,8.736,1.058661,0.690283,2799.641,3.577,1284,102,252,1,active,976.000
07:59:08.234,1781161148.234,2026-06-11T07:59:08.234+0100,128,281,84,51.440516,-0.305778,8.734,1.059799,0.690283,2803.438,3.579,1286,102,252,1,active,977.000
07:59:09.234,1781161149.234,2026-06-11T07:59:09.234+0100,128,282,83,51.440527,-0.305730,8.732,1.053824,0.690283,2807.279,3.586,1288,102,252,1,active,978.000
07:59:10.234,1781161150.234,2026-06-11T07:59:10.234+0100,128,283,83,51.440538,-0.305680,8.732,1.046630,0.690283,2811.072,3.592,1290,102,252,1,active,979.000
07:59:11.234,1781161151.234,2026-06-11T07:59:11.234+0100,128,284,82,51.440550,-0.305629,8.733,1.043186,0.690283,2814.773,3.604,1294,103,251,1,active,980.000
07:59:12.234,1781161152.234,2026-06-11T07:59:12.234+0100,128,285,82,51.440561,-0.305578,8.735,1.039382,0.690283,2818.474,3.616,1298,103,251,1,active,981.000
07:59:13.234,1781161153.234,2026-06-11T07:59:13.234+0100,128,286,82,51.440571,-0.305526,8.739,1.038690,0.690283,2821.909,3.628,1302,103,251,1,active,982.000
07:59:14.234,1781161154.234,2026-06-11T07:59:14.234+0100,128,287,82,51.440579,-0.305476,8.744,1.035893,0.690283,2825.276,3.638,1306,102,251,1,active,983.000
07:59:15.234,1781161155.234,2026-06-11T07:59:15.234+0100,128,288,82,51.440587,-0.305425,8.749,1.037566,0.690283,2828.533,3.648,1310,101,251,1,active,984.000
07:59:16.234,1781161156.234,2026-06-11T07:59:16.234+0100,128,286,82,51.440593,-0.305378,8.755,1.041961,0.690283,2831.460,3.631,1308,100,251,1,active,985.000
07:59:17.234,1781161157.234,2026-06-11T07:59:17.234+0100,128,284,82,51.440601,-0.305334,8.763,1.049095,0.690283,2834.387,3.608,1306,99,251,1,active,986.000
07:59:18.234,1781161158.234,2026-06-11T07:59:18.234+0100,128,283,82,51.440612,-0.305291,8.771,1.052974,0.690283,2837.830,3.590,1304,98,251,1,active,987.000
07:59:19.234,1781161159.234,2026-06-11T07:59:19.234+0100,128,283,82,51.440623,-0.305248,8.781,1.054036,0.690283,2841.492,3.590,1302,98,252,1,active,988.000
07:59:20.234,1781161160.234,2026-06-11T07:59:20.234+0100,128,283,82,51.440633,-0.305200,8.792,1.052539,0.690283,2845.198,3.591,1300,99,253,1,active,989.000
07:59:21.234,1781161161.234,2026-06-11T07:59:21.234+0100,128,285,82,51.440642,-0.305148,8.804,1.048432,0.690283,2849.145,3.610,1304,99,253,1,active,990.000
07:59:22.234,1781161162.234,2026-06-11T07:59:22.234+0100,128,287,82,51.440650,-0.305093,8.817,1.047314,0.690283,2853.091,3.637,1308,100,254,1,active,991.000
07:59:23.234,1781161163.234,2026-06-11T07:59:23.234+0100,128,289,82,51.440658,-0.305039,8.830,1.042797,0.690283,2856.614,3.658,1311,100,255,1,active,992.000
07:59:24.234,1781161164.234,2026-06-11T07:59:24.234+0100,128,288,82,51.440666,-0.304989,8.841,1.034971,0.690283,2859.865,3.645,1315,100,254,1,active,993.000
07:59:25.234,1781161165.234,2026-06-11T07:59:25.234+0100,129,287,82,51.440675,-0.304942,8.851,1.030364,0.690283,2863.149,3.633,1319,101,253,1,active,994.000
07:59:26.234,1781161166.234,2026-06-11T07:59:26.234+0100,129,287,82,51.440684,-0.304897,8.856,1.031483,0.690283,2866.922,3.633,1318,101,253,1,active,995.000
07:59:27.234,1781161167.234,2026-06-11T07:59:27.234+0100,129,288,82,51.440696,-0.304852,8.856,1.028081,0.690283,2870.696,3.639,1316,102,252,1,active,996.000
07:59:28.234,1781161168.234,2026-06-11T07:59:28.234+0100,129,289,82,51.440709,-0.304805,8.850,1.025521,0.690283,2874.274,3.645,1314,102,251,1,active,997.000
07:59:29.234,1781161169.234,2026-06-11T07:59:29.234+0100,129,287,82,51.440721,-0.304758,8.836,1.026713,0.690283,2877.670,3.625,1312,103,252,1,active,998.000
07:59:30.234,1781161170.234,2026-06-11T07:59:30.234+0100,129,286,82,51.440731,-0.304711,8.814,1.029490,0.690283,2881.065,3.606,1311,104,252,1,active,999.000
07:59:31.234,1781161171.234,2026-06-11T07:59:31.234+0100,130,285,82,51.440740,-0.304665,8.785,1.031047,0.690283,2884.603,3.596,1307,105,253,1,active,1000.000
07:59:32.234,1781161172.234,2026-06-11T07:59:32.234+0100,130,285,82,51.440749,-0.304621,8.749,1.029944,0.690283,2888.145,3.595,1303,107,254,1,active,1001.000
07:59:33.234,1781161173.234,2026-06-11T07:59:33.234+0100,130,285,81,51.440761,-0.304580,8.707,1.023954,0.690283,2891.064,3.593,1299,108,255,1,active,1002.000
07:59:34.234,1781161174.234,2026-06-11T07:59:34.234+0100,130,280,80,51.440775,-0.304543,8.658,1.023519,0.690284,2893.131,3.530,1295,107,255,1,active,1003.000
07:59:35.234,1781161175.234,2026-06-11T07:59:35.234+0100,130,275,78,51.440791,-0.304517,8.605,1.019399,0.690284,2895.199,3.465,1291,106,254,1,active,1004.000
07:59:36.234,1781161176.234,2026-06-11T07:59:36.234+0100,130,269,77,51.440813,-0.304505,8.548,1.019092,0.690285,2897.398,3.392,1290,105,254,1,active,1005.000
07:59:37.234,1781161177.234,2026-06-11T07:59:37.234+0100,130,262,76,51.440839,-0.304511,8.488,1.019963,0.690286,2899.616,3.310,1290,104,254,1,active,1006.000
07:59:38.234,1781161178.234,2026-06-11T07:59:38.234+0100,131,256,75,51.440869,-0.304537,8.427,1.020161,0.690288,2902.459,3.228,1290,103,253,1,active,1007.000
07:59:39.234,1781161179.234,2026-06-11T07:59:39.234+0100,131,257,73,51.440901,-0.304571,8.366,1.022383,0.690287,2906.574,3.244,1290,103,253,1,active,1008.000
07:59:40.234,1781161180.234,2026-06-11T07:59:40.234+0100,131,259,73,51.440931,-0.304602,8.309,1.027934,0.690283,2910.689,3.274,1290,103,253,1,active,1009.000
07:59:41.234,1781161181.234,2026-06-11T07:59:41.234+0100,131,261,73,51.440958,-0.304626,8.256,1.030235,0.690280,2914.083,3.292,1290,103,252,1,active,1010.000
07:59:42.234,1781161182.234,2026-06-11T07:59:42.234+0100,131,260,73,51.440984,-0.304646,8.210,1.031539,0.690275,2917.276,3.287,1290,103,252,1,active,1011.000
07:59:43.234,1781161183.234,2026-06-11T07:59:43.234+0100,131,260,73,51.441011,-0.304664,8.172,1.027831,0.690270,2920.593,3.281,1290,103,252,1,active,1012.000
07:59:44.234,1781161184.234,2026-06-11T07:59:44.234+0100,131,262,73,51.441038,-0.304683,8.142,1.022804,0.690261,2924.306,3.299,1290,103,252,1,active,1013.000
07:59:45.234,1781161185.234,2026-06-11T07:59:45.234+0100,131,264,73,51.441067,-0.304702,8.120,1.018255,0.690255,2928.019,3.324,1290,103,252,1,active,1014.000
07:59:46.234,1781161186.234,2026-06-11T07:59:46.234+0100,131,265,73,51.441097,-0.304721,8.105,1.013050,0.690255,2931.265,3.347,1285,103,252,1,active,1015.000
07:59:47.234,1781161187.234,2026-06-11T07:59:47.234+0100,131,266,75,51.441127,-0.304740,8.095,1.012817,0.690262,2934.300,3.360,1273,103,253,1,active,1016.000
07:59:48.234,1781161188.234,2026-06-11T07:59:48.234+0100,131,267,77,51.441157,-0.304760,8.088,1.006675,0.690272,2937.524,3.374,1261,103,253,1,active,1017.000
07:59:49.234,1781161189.234,2026-06-11T07:59:49.234+0100,130,269,79,51.441187,-0.304780,8.084,1.003005,0.690277,2941.882,3.399,1249,103,253,1,active,1018.000
07:59:50.234,1781161190.234,2026-06-11T07:59:50.234+0100,130,271,81,51.441217,-0.304801,8.080,1.003313,0.690280,2946.239,3.429,1238,102,252,1,active,1019.000
07:59:51.234,1781161191.234,2026-06-11T07:59:51.234+0100,130,273,83,51.441246,-0.304823,8.075,1.001551,0.690281,2950.012,3.454,1231,102,251,1,active,1020.000
07:59:52.234,1781161192.234,2026-06-11T07:59:52.234+0100,130,273,84,51.441275,-0.304845,8.070,1.002323,0.690279,2953.387,3.456,1235,102,250,1,active,1021.000
07:59:53.234,1781161193.234,2026-06-11T07:59:53.234+0100,130,273,86,51.441303,-0.304867,8.064,0.998201,0.690280,2956.762,3.457,1239,101,250,1,active,1022.000
07:59:54.234,1781161194.234,2026-06-11T07:59:54.234+0100,130,273,85,51.441331,-0.304888,8.058,0.997059,0.690284,2960.130,3.461,1243,101,249,1,active,1023.000
07:59:55.234,1781161195.234,2026-06-11T07:59:55.234+0100,131,274,85,51.441359,-0.304907,8.054,0.994451,0.690286,2963.499,3.467,1247,102,250,1,active,1024.000
07:59:56.234,1781161196.234,2026-06-11T07:59:56.234+0100,131,274,84,51.441388,-0.304924,8.051,0.991109,0.690288,2966.722,3.473,1252,103,250,1,active,1025.000
07:59:57.234,1781161197.234,2026-06-11T07:59:57.234+0100,131,274,83,51.441419,-0.304940,8.052,0.986996,0.690288,2969.802,3.479,1257,104,250,1,active,1026.000
07:59:58.234,1781161198.234,2026-06-11T07:59:58.234+0100,131,275,82,51.441451,-0.304953,8.057,0.986108,0.690289,2972.882,3.485,1263,105,251,1,active,1027.000
07:59:59.234,1781161199.234,2026-06-11T07:59:59.234+0100,131,276,81,51.441484,-0.304963,8.065,0.983901,0.690289,2977.409,3.501,1269,106,251,1,active,1028.000
08:00:00.234,1781161200.234,2026-06-11T08:00:00.234+0100,131,278,80,51.441518,-0.304968,8.078,0.981640,0.690289,2982.002,3.526,1275,105,251,1,active,1029.000
08:00:01.234,1781161201.234,2026-06-11T08:00:01.234+0100,131,280,81,51.441553,-0.304969,8.094,0.978465,0.690289,2986.058,3.551,1281,104,251,1,active,1030.000
08:00:02.234,1781161202.234,2026-06-11T08:00:02.234+0100,132,281,81,51.441589,-0.304966,8.113,0.975911,0.690288,2989.337,3.560,1285,103,250,1,active,1031.000
08:00:03.234,1781161203.234,2026-06-11T08:00:03.234+0100,132,282,82,51.441623,-0.304958,8.135,0.974614,0.690288,2992.617,3.568,1289,103,250,1,active,1032.000
08:00:04.234,1781161204.234,2026-06-11T08:00:04.234+0100,132,282,82,51.441654,-0.304947,8.159,0.972997,0.690288,2995.955,3.570,1292,102,250,1,active,1033.000
08:00:05.234,1781161205.234,2026-06-11T08:00:05.234+0100,132,281,83,51.441684,-0.304936,8.184,0.968700,0.690288,2999.302,3.564,1296,102,250,1,active,1034.000
08:00:06.234,1781161206.234,2026-06-11T08:00:06.234+0100,132,281,83,51.441713,-0.304926,8.210,0.968116,0.690287,3002.567,3.558,1300,101,251,1,active,1035.000
08:00:07.234,1781161207.234,2026-06-11T08:00:07.234+0100,132,280,84,51.441743,-0.304920,8.235,0.966901,0.690287,3005.655,3.544,1294,101,251,1,active,1036.000
08:00:08.234,1781161208.234,2026-06-11T08:00:08.234+0100,132,279,83,51.441772,-0.304917,8.260,0.966122,0.690287,3008.744,3.529,1288,100,252,1,active,1037.000
08:00:09.234,1781161209.234,2026-06-11T08:00:09.234+0100,132,278,83,51.441800,-0.304914,8.283,0.966375,0.690286,3012.222,3.517,1282,100,252,1,active,1038.000
08:00:10.234,1781161210.234,2026-06-11T08:00:10.234+0100,132,277,83,51.441829,-0.304910,8.304,0.966404,0.690286,3015.817,3.512,1276,100,253,1,active,1039.000
08:00:11.234,1781161211.234,2026-06-11T08:00:11.234+0100,132,277,83,51.441857,-0.304905,8.322,0.965881,0.690286,3019.490,3.507,1270,101,253,1,active,1040.000
08:00:12.234,1781161212.234,2026-06-11T08:00:12.234+0100,132,278,82,51.441887,-0.304898,8.337,0.967312,0.690286,3023.431,3.516,1270,101,254,1,active,1041.000
08:00:13.234,1781161213.234,2026-06-11T08:00:13.234+0100,132,279,82,51.441918,-0.304890,8.351,0.964661,0.690286,3027.372,3.529,1270,102,254,1,active,1042.000
08:00:14.234,1781161214.234,2026-06-11T08:00:14.234+0100,132,280,82,51.441951,-0.304884,8.362,0.964206,0.690285,3030.709,3.535,1270,102,255,1,active,1043.000
08:00:15.234,1781161215.234,2026-06-11T08:00:15.234+0100,132,279,82,51.441982,-0.304881,8.374,0.965714,0.690285,3033.756,3.518,1270,102,255,1,active,1044.000
08:00:16.234,1781161216.234,2026-06-11T08:00:16.234+0100,132,277,82,51.442012,-0.304882,8.385,0.965106,0.690285,3036.867,3.500,1270,102,256,1,active,1045.000
08:00:17.234,1781161217.234,2026-06-11T08:00:17.234+0100,132,277,82,51.442041,-0.304886,8.399,0.964684,0.690285,3040.406,3.500,1273,101,256,1,active,1046.000
08:00:18.234,1781161218.234,2026-06-11T08:00:18.234+0100,132,278,82,51.442072,-0.304894,8.415,0.965378,0.690285,3043.945,3.508,1277,101,257,1,active,1047.000
08:00:19.234,1781161219.234,2026-06-11T08:00:19.234+0100,132,278,82,51.442105,-0.304905,8.436,0.967482,0.690285,3047.692,3.518,1281,101,257,1,active,1048.000
08:00:20.234,1781161220.234,2026-06-11T08:00:20.234+0100,132,280,82,51.442138,-0.304920,8.462,0.968806,0.690285,3051.586,3.542,1285,100,257,1,active,1049.000
08:00:21.234,1781161221.234,2026-06-11T08:00:21.234+0100,132,282,82,51.442171,-0.304939,8.494,0.970996,0.690284,3055.472,3.566,1289,100,257,1,active,1050.000
08:00:22.234,1781161222.234,2026-06-11T08:00:22.234+0100,132,283,82,51.442202,-0.304961,8.531,0.973607,0.690284,3059.140,3.580,1292,99,256,1,active,1051.000
08:00:23.234,1781161223.234,2026-06-11T08:00:23.234+0100,132,284,82,51.442231,-0.304987,8.574,0.977520,0.690284,3062.808,3.586,1294,99,256,1,active,1052.000
08:00:24.234,1781161224.234,2026-06-11T08:00:24.234+0100,132,285,82,51.442259,-0.305012,8.622,0.977344,0.690284,3066.266,3.592,1295,98,256,1,active,1053.000
08:00:25.234,1781161225.234,2026-06-11T08:00:25.234+0100,132,285,82,51.442288,-0.305034,8.674,0.976374,0.690284,3069.507,3.595,1297,98,255,1,active,1054.000
08:00:26.234,1781161226.234,2026-06-11T08:00:26.234+0100,132,286,82,51.442317,-0.305054,8.730,0.973894,0.690284,3072.747,3.599,1299,99,255,1,active,1055.000
08:00:27.234,1781161227.234,2026-06-11T08:00:27.234+0100,132,286,82,51.442345,-0.305074,8.788,0.970968,0.690284,3076.108,3.596,1297,100,254,1,active,1056.000
08:00:28.234,1781161228.234,2026-06-11T08:00:28.234+0100,132,285,82,51.442372,-0.305093,8.848,0.969341,0.690284,3079.476,3.587,1293,100,253,1,active,1057.000
08:00:29.234,1781161229.234,2026-06-11T08:00:29.234+0100,132,285,82,51.442399,-0.305111,8.908,0.970299,0.690284,3082.786,3.578,1289,101,252,1,active,1058.000
08:00:30.234,1781161230.234,2026-06-11T08:00:30.234+0100,133,284,82,51.442426,-0.305129,8.968,0.968439,0.690284,3086.006,3.569,1285,101,253,1,active,1059.000
08:00:31.234,1781161231.234,2026-06-11T08:00:31.234+0100,133,283,82,51.442453,-0.305149,9.027,0.967128,0.690284,3089.226,3.559,1282,101,254,1,active,1060.000
08:00:32.234,1781161232.234,2026-06-11T08:00:32.234+0100,133,283,82,51.442480,-0.305168,9.086,0.967651,0.690284,3092.869,3.553,1281,102,255,1,active,1061.000
08:00:33.234,1781161233.234,2026-06-11T08:00:33.234+0100,133,284,82,51.442508,-0.305187,9.145,0.964844,0.690284,3096.587,3.553,1283,102,256,1,active,1062.000
08:00:34.234,1781161234.234,2026-06-11T08:00:34.234+0100,133,284,82,51.442536,-0.305205,9.203,0.962192,0.690284,3100.205,3.554,1285,102,257,1,active,1063.000
08:00:35.234,1781161235.234,2026-06-11T08:00:35.234+0100,133,284,82,51.442566,-0.305223,9.262,0.960428,0.690283,3103.590,3.548,1287,102,257,1,active,1064.000
08:00:36.234,1781161236.234,2026-06-11T08:00:36.234+0100,133,283,82,51.442596,-0.305243,9.322,0.955296,0.690283,3106.975,3.542,1289,102,258,1,active,1065.000
08:00:37.234,1781161237.234,2026-06-11T08:00:37.234+0100,133,283,82,51.442624,-0.305261,9.381,0.957963,0.690283,3110.701,3.539,1290,102,259,1,active,1066.000
08:00:38.234,1781161238.234,2026-06-11T08:00:38.234+0100,133,284,82,51.442652,-0.305279,9.440,0.953298,0.690283,3114.538,3.547,1290,102,259,1,active,1067.000
08:00:39.234,1781161239.234,2026-06-11T08:00:39.234+0100,133,285,82,51.442681,-0.305298,9.499,0.953474,0.690283,3118.239,3.555,1290,102,260,1,active,1068.000
08:00:40.234,1781161240.234,2026-06-11T08:00:40.234+0100,133,284,82,51.442711,-0.305317,9.556,0.956278,0.690283,3121.430,3.551,1290,102,259,1,active,1069.000
08:00:41.234,1781161241.234,2026-06-11T08:00:41.234+0100,133,284,82,51.442741,-0.305335,9.613,0.957585,0.690283,3124.621,3.543,1290,103,259,1,active,1070.000
08:00:42.234,1781161242.234,2026-06-11T08:00:42.234+0100,133,283,82,51.442770,-0.305345,9.668,0.964360,0.690283,3128.260,3.539,1289,104,258,1,active,1071.000
08:00:43.234,1781161243.234,2026-06-11T08:00:43.234+0100,133,284,82,51.442800,-0.305342,9.723,0.962192,0.690283,3132.127,3.549,1287,105,257,1,active,1072.000
08:00:44.234,1781161244.234,2026-06-11T08:00:44.234+0100,133,285,82,51.442830,-0.305324,9.777,0.960152,0.690283,3135.933,3.558,1285,106,256,1,active,1073.000
08:00:45.234,1781161245.234,2026-06-11T08:00:45.234+0100,133,284,82,51.442857,-0.305291,9.832,0.961768,0.690283,3139.273,3.553,1283,106,255,1,active,1074.000
08:00:46.234,1781161246.234,2026-06-11T08:00:46.234+0100,133,284,82,51.442879,-0.305246,9.885,0.961534,0.690283,3142.612,3.542,1281,104,254,1,active,1075.000
08:00:47.234,1781161247.234,2026-06-11T08:00:47.234+0100,133,283,82,51.442897,-0.305194,9.937,0.963300,0.690283,3146.023,3.533,1281,103,253,1,active,1076.000
08:00:48.234,1781161248.234,2026-06-11T08:00:48.234+0100,133,283,82,51.442912,-0.305141,9.987,0.963340,0.690283,3149.489,3.540,1285,102,252,1,active,1077.000
08:00:49.234,1781161249.234,2026-06-11T08:00:49.234+0100,133,284,82,51.442924,-0.305088,10.035,0.964768,0.690283,3152.956,3.547,1289,101,251,1,active,1078.000
08:00:50.234,1781161250.234,2026-06-11T08:00:50.234+0100,133,284,82,51.442934,-0.305038,10.078,0.970134,0.690283,3156.534,3.555,1293,100,250,1,active,1079.000
08:00:51.234,1781161251.234,2026-06-11T08:00:51.234+0100,133,285,82,51.442945,-0.304991,10.117,0.971150,0.690283,3160.112,3.565,1297,100,249,1,active,1080.000
08:00:52.234,1781161252.234,2026-06-11T08:00:52.234+0100,133,286,82,51.442958,-0.304944,10.151,0.973395,0.690283,3163.666,3.574,1300,100,248,1,active,1081.000
08:00:53.234,1781161253.234,2026-06-11T08:00:53.234+0100,133,286,82,51.442972,-0.304898,10.180,0.976454,0.690283,3167.195,3.571,1298,99,247,1,active,1082.000
08:00:54.234,1781161254.234,2026-06-11T08:00:54.234+0100,133,285,82,51.442988,-0.304854,10.203,0.977674,0.690283,3170.723,3.568,1296,99,247,1,active,1083.000
08:00:55.234,1781161255.234,2026-06-11T08:00:55.234+0100,133,285,82,51.443006,-0.304811,10.221,0.978336,0.690283,3174.207,3.569,1294,99,246,1,active,1084.000
08:00:56.234,1781161256.234,2026-06-11T08:00:56.234+0100,133,286,82,51.443024,-0.304769,10.234,0.975127,0.690283,3177.688,3.576,1292,99,248,1,active,1085.000
08:00:57.234,1781161257.234,2026-06-11T08:00:57.234+0100,133,287,83,51.443042,-0.304725,10.241,0.973527,0.690283,3181.188,3.583,1290,100,250,1,active,1086.000
08:00:58.234,1781161258.234,2026-06-11T08:00:58.234+0100,133,287,83,51.443058,-0.304682,10.240,0.973497,0.690283,3184.717,3.578,1288,100,251,1,active,1087.000
08:00:59.234,1781161259.234,2026-06-11T08:00:59.234+0100,133,286,84,51.443074,-0.304638,10.231,0.970728,0.690283,3188.247,3.572,1286,101,253,1,active,1088.000
08:01:00.234,1781161260.234,2026-06-11T08:01:00.234+0100,134,286,84,51.443091,-0.304594,10.212,0.968788,0.690283,3192.282,3.571,1284,101,254,1,active,1089.000
08:01:01.234,1781161261.234,2026-06-11T08:01:01.234+0100,134,287,85,51.443109,-0.304553,10.182,0.967395,0.690283,3196.417,3.577,1282,101,251,1,active,1090.000
08:01:02.234,1781161262.234,2026-06-11T08:01:02.234+0100,134,287,86,51.443129,-0.304511,10.139,0.964932,0.690283,3200.365,3.583,1280,101,249,1,active,1091.000
08:01:03.234,1781161263.234,2026-06-11T08:01:03.234+0100,134,288,86,51.443150,-0.304470,10.085,0.964776,0.690283,3203.851,3.600,1284,100,247,1,active,1092.000
08:01:04.234,1781161264.234,2026-06-11T08:01:04.234+0100,134,289,86,51.443172,-0.304429,10.020,0.962517,0.690283,3207.337,3.619,1288,100,244,1,active,1093.000
