Date,Timestamp,ISO8601,Energy (Cal),Duration (second),Since start (second)
07:58:24.515,1781161104.515,2026-06-11T07:58:24.515+0100,0.590,2.547,933.281
07:58:27.062,1781161107.062,2026-06-11T07:58:27.062+0100,0.591,2.547,935.828
07:58:29.609,1781161109.609,2026-06-11T07:58:29.609+0100,0.591,2.547,938.375
07:58:32.156,1781161112.156,2026-06-11T07:58:32.156+0100,0.591,2.547,940.921
07:58:34.702,1781161114.702,2026-06-11T07:58:34.702+0100,0.593,2.547,943.468
07:58:37.249,1781161117.249,2026-06-11T07:58:37.249+0100,0.596,2.547,946.015
07:58:39.796,1781161119.796,2026-06-11T07:58:39.796+0100,0.603,2.547,948.561
07:58:42.342,1781161122.342,2026-06-11T07:58:42.342+0100,0.605,2.547,951.108
07:58:44.889,1781161124.889,2026-06-11T07:58:44.889+0100,0.605,2.547,953.655
07:58:47.436,1781161127.436,2026-06-11T07:58:47.436+0100,0.606,2.547,956.202
07:58:49.983,1781161129.983,2026-06-11T07:58:49.983+0100,0.606,2.547,958.748
07:58:52.529,1781161132.529,2026-06-11T07:58:52.529+0100,0.613,2.547,961.295
07:58:55.076,1781161135.076,2026-06-11T07:58:55.076+0100,0.619,2.547,963.842
07:58:57.623,1781161137.623,2026-06-11T07:58:57.623+0100,0.619,2.547,966.388
07:59:00.169,1781161140.169,2026-06-11T07:59:00.169+0100,0.619,2.547,968.935
07:59:02.716,1781161142.716,2026-06-11T07:59:02.716+0100,0.619,2.547,971.482
07:59:05.263,1781161145.263,2026-06-11T07:59:05.263+0100,0.625,2.547,974.028
07:59:07.809,1781161147.809,2026-06-11T07:59:07.809+0100,0.626,2.547,976.575
07:59:10.356,1781161150.356,2026-06-11T07:59:10.356+0100,0.628,2.547,979.122
07:59:12.903,1781161152.903,2026-06-11T07:59:12.903+0100,0.634,2.547,981.668
07:59:15.449,1781161155.449,2026-06-11T07:59:15.449+0100,0.634,2.547,984.215
07:59:17.996,1781161157.996,2026-06-11T07:59:17.996+0100,0.628,2.547,986.762
07:59:20.543,1781161160.543,2026-06-11T07:59:20.543+0100,0.628,2.547,989.308
07:59:23.089,1781161163.089,2026-06-11T07:59:23.089+0100,0.635,2.547,991.855
07:59:25.636,1781161165.636,2026-06-11T07:59:25.636+0100,0.639,2.547,994.402
07:59:28.183,1781161168.183,2026-06-11T07:59:28.183+0100,0.635,2.547,996.949
07:59:30.730,1781161170.730,2026-06-11T07:59:30.730+0100,0.629,2.547,999.495
07:59:33.276,1781161173.276,2026-06-11T07:59:33.276+0100,0.629,2.547,1002.042
07:59:35.823,1781161175.823,2026-06-11T07:59:35.823+0100,0.597,2.547,1004.589
07:59:38.370,1781161178.370,2026-06-11T07:59:38.370+0100,0.572,2.547,1007.135
07:59:40.916,1781161180.916,2026-06-11T07:59:40.916+0100,0.569,2.547,1009.682
07:59:43.463,1781161183.463,2026-06-11T07:59:43.463+0100,0.572,2.547,1012.229
07:59:46.010,1781161186.010,2026-06-11T07:59:46.010+0100,0.581,2.547,1014.775
07:59:48.556,1781161188.556,2026-06-11T07:59:48.556+0100,0.588,2.547,1017.322
07:59:51.103,1781161191.103,2026-06-11T07:59:51.103+0100,0.602,2.547,1019.869
07:59:53.650,1781161193.650,2026-06-11T07:59:53.650+0100,0.603,2.547,1022.415
07:59:56.196,1781161196.196,2026-06-11T07:59:56.196+0100,0.606,2.547,1024.962
07:59:58.743,1781161198.743,2026-06-11T07:59:58.743+0100,0.609,2.547,1027.509
08:00:01.290,1781161201.290,2026-06-11T08:00:01.290+0100,0.621,2.547,1030.055
08:00:03.836,1781161203.836,2026-06-11T08:00:03.836+0100,0.622,2.547,1032.602
08:00:06.383,1781161206.383,2026-06-11T08:00:06.383+0100,0.622,2.547,1035.149
08:00:08.930,1781161208.930,2026-06-11T08:00:08.930+0100,0.614,2.547,1037.695
08:00:11.476,1781161211.476,2026-06-11T08:00:11.476+0100,0.614,2.547,1040.242
08:00:14.023,1781161214.023,2026-06-11T08:00:14.023+0100,0.612,2.547,1042.789
08:00:16.570,1781161216.570,2026-06-11T08:00:16.570+0100,0.614,2.547,1045.335
08:00:19.116,1781161219.116,2026-06-11T08:00:19.116+0100,0.614,2.547,1047.882
08:00:21.663,1781161221.663,2026-06-11T08:00:21.663+0100,0.625,2.547,1050.429
08:00:24.210,1781161224.210,2026-06-11T08:00:24.210+0100,0.628,2.547,1052.975
08:00:26.756,1781161226.756,2026-06-11T08:00:26.756+0100,0.628,2.547,1055.522
08:00:29.303,1781161229.303,2026-06-11T08:00:29.303+0100,0.626,2.547,1058.069
08:00:31.850,1781161231.850,2026-06-11T08:00:31.850+0100,0.621,2.547,1060.615
08:00:34.396,1781161234.396,2026-06-11T08:00:34.396+0100,0.621,2.547,1063.162
08:00:36.943,1781161236.943,2026-06-11T08:00:36.943+0100,0.621,2.547,1065.709
08:00:39.489,1781161239.489,2026-06-11T08:00:39.489+0100,0.618,2.547,1068.255
08:00:42.036,1781161242.036,2026-06-11T08:00:42.036+0100,0.622,2.547,1070.802
08:00:44.583,1781161244.583,2026-06-11T08:00:44.583+0100,0.618,2.547,1073.349
08:00:47.129,1781161247.129,2026-06-11T08:00:47.129+0100,0.620,2.547,1075.895
08:00:49.676,1781161249.676,2026-06-11T08:00:49.676+0100,0.620,2.547,1078.442
08:00:52.223,1781161252.223,2026-06-11T08:00:52.223+0100,0.623,2.547,1080.988
08:00:54.769,1781161254.769,2026-06-11T08:00:54.769+0100,0.625,2.547,1083.535
08:00:57.316,1781161257.316,2026-06-11T08:00:57.316+0100,0.624,2.547,1086.082
08:00:59.863,1781161259.863,2026-06-11T08:00:59.863+0100,0.627,2.547,1088.628
08:01:02.409,1781161262.409,2026-06-11T08:01:02.409+0100,0.627,2.547,1091.175
08:01:04.956,1781161264.956,2026-06-11T08:01:04.956+0100,0.636,2.547,1093.722
08:01:07.503,1781161267.503,2026-06-11T08:01:07.503+0100,0.642,2.547,1096.268
08:01:10.049,1781161270.049,2026-06-11T08:01:10.049+0100,0.647,2.547,1098.815
08:01:12.596,1781161272.596,2026-06-11T08:01:12.596+0100,0.646,2.547,1101.362
08:01:15.143,1781161275.143,2026-06-11T08:01:15.143+0100,0.647,2.547,1103.908
08:01:17.689,1781161277.689,2026-06-11T08:01:17.689+0100,0.657,2.547,1106.455
08:01:20.236,1781161280.236,2026-06-11T08:01:20.236+0100,0.657,2.547,1109.002
08:01:22.783,1781161282.783,2026-06-11T08:01:22.783+0100,0.656,2.547,1111.548
08:01:25.329,1781161285.329,2026-06-11T08:01:25.329+0100,0.656,2.547,1114.095
08:01:27.876,1781161287.876,2026-06-11T08:01:27.876+0100,0.656,2.547,1116.642
08:01:30.423,1781161290.423,2026-06-11T08:01:30.423+0100,0.656,2.547,1119.188
08:01:32.969,1781161292.969,2026-06-11T08:01:32.969+0100,0.648,2.547,1121.735
08:01:35.516,1781161295.516,2026-06-11T08:01:35.516+0100,0.630,2.547,1124.281
08:01:38.062,1781161298.062,2026-06-11T08:01:38.062+0100,0.627,2.547,1126.828
08:01:40.609,1781161300.609,2026-06-11T08:01:40.609+0100,0.622,2.547,1129.375
08:01:43.156,1781161303.156,2026-06-11T08:01:43.156+0100,0.619,2.547,1131.921
08:01:45.702,1781161305.702,2026-06-11T08:01:45.702+0100,0.619,2.547,1134.468
08:01:48.249,1781161308.249,2026-06-11T08:01:48.249+0100,0.619,2.547,1137.015
08:01:50.796,1781161310.796,2026-06-11T08:01:50.796+0100,0.619,2.547,1139.561
08:01:53.342,1781161313.342,2026-06-11T08:01:53.342+0100,0.615,2.547,1142.108
08:01:55.889,1781161315.889,2026-06-11T08:01:55.889+0100,0.613,2.547,1144.655
08:01:58.436,1781161318.436,2026-06-11T08:01:58.436+0100,0.615,2.547,1147.201
08:02:00.982,1781161320.982,2026-06-11T08:02:00.982+0100,0.617,2.547,1149.748
08:02:03.529,1781161323.529,2026-06-11T08:02:03.529+0100,0.624,2.547,1152.295
08:02:06.075,1781161326.075,2026-06-11T08:02:06.075+0100,0.624,2.547,1154.841
08:02:08.622,1781161328.622,2026-06-11T08:02:08.622+0100,0.617,2.547,1157.388
08:02:11.169,1781161331.169,2026-06-11T08:02:11.169+0100,0.617,2.547,1159.934
08:03:40.302,1781161420.302,2026-06-11T08:03:40.302+0100,0.316,2.547,1249.068
08:03:42.849,1781161422.849,2026-06-11T08:03:42.849+0100,0.369,2.547,1251.615
08:03:45.396,1781161425.396,2026-06-11T08:03:45.396+0100,0.375,2.547,1254.161
08:03:47.942,1781161427.942,2026-06-11T08:03:47.942+0100,0.418,2.547,1256.708
08:03:50.489,1781161430.489,2026-06-11T08:03:50.489+0100,0.535,2.547,1259.255
08:03:53.036,1781161433.036,2026-06-11T08:03:53.036+0100,0.543,2.547,1261.801
08:03:55.582,1781161435.582,2026-06-11T08:03:55.582+0100,0.552,2.547,1264.348
08:03:58.129,1781161438.129,2026-06-11T08:03:58.129+0100,0.557,2.547,1266.895
08:04:00.676,1781161440.676,2026-06-11T08:04:00.676+0100,0.558,2.547,1269.441
08:04:03.222,1781161443.222,2026-06-11T08:04:03.222+0100,0.565,2.547,1271.988
08:04:05.769,1781161445.769,2026-06-11T08:04:05.769+0100,0.567,2.547,1274.535
08:04:08.316,1781161448.316,2026-06-11T08:04:08.316+0100,0.575,2.547,1277.082
08:04:10.863,1781161450.863,2026-06-11T08:04:10.863+0100,0.586,2.547,1279.628
08:04:13.409,1781161453.409,2026-06-11T08:04:13.409+0100,0.586,2.547,1282.175
08:04:15.956,1781161455.956,2026-06-11T08:04:15.956+0100,0.577,2.547,1284.722
08:04:18.503,1781161458.503,2026-06-11T08:04:18.503+0100,0.577,2.547,1287.268
08:04:21.049,1781161461.049,2026-06-11T08:04:21.049+0100,0.583,2.547,1289.815
08:04:23.596,1781161463.596,2026-06-11T08:04:23.596+0100,0.583,2.547,1292.362
08:04:26.143,1781161466.143,2026-06-11T08:04:26.143+0100,0.580,2.547,1294.909
08:04:28.690,1781161468.690,2026-06-11T08:04:28.690+0100,0.579,2.547,1297.455
08:04:31.236,1781161471.236,2026-06-11T08:04:31.236+0100,0.568,2.547,1300.002
08:04:33.783,1781161473.783,2026-06-11T08:04:33.783+0100,0.559,2.547,1302.549
08:04:36.330,1781161476.330,2026-06-11T08:04:36.330+0100,0.552,2.547,1305.095
08:04:38.876,1781161478.876,2026-06-11T08:04:38.876+0100,0.535,2.547,1307.642
08:04:41.423,1781161481.423,2026-06-11T08:04:41.423+0100,0.530,2.547,1310.189
08:04:43.970,1781161483.970,2026-06-11T08:04:43.970+0100,0.521,2.547,1312.735
08:04:46.516,1781161486.516,2026-06-11T08:04:46.516+0100,0.503,2.547,1315.282
08:04:49.063,1781161489.063,2026-06-11T08:04:49.063+0100,0.495,2.547,1317.829
08:04:51.610,1781161491.610,2026-06-11T08:04:51.610+0100,0.495,2.547,1320.376
08:04:54.157,1781161494.157,2026-06-11T08:04:54.157+0100,0.496,2.547,1322.922
08:04:56.703,1781161496.703,2026-06-11T08:04:56.703+0100,0.500,2.547,1325.469
08:04:59.250,1781161499.250,2026-06-11T08:04:59.250+0100,0.506,2.547,1328.016
08:05:01.797,1781161501.797,2026-06-11T08:05:01.797+0100,0.519,2.547,1330.562
08:05:04.343,1781161504.343,2026-06-11T08:05:04.343+0100,0.531,2.547,1333.109
08:05:06.890,1781161506.890,2026-06-11T08:05:06.890+0100,0.546,2.547,1335.656
08:05:09.437,1781161509.437,2026-06-11T08:05:09.437+0100,0.686,2.547,1338.202
08:05:11.983,1781161511.983,2026-06-11T08:05:11.983+0100,0.707,2.547,1340.749
08:05:14.530,1781161514.530,2026-06-11T08:05:14.530+0100,0.686,2.547,1343.296
08:05:17.077,1781161517.077,2026-06-11T08:05:17.077+0100,0.688,2.547,1345.843
08:05:19.624,1781161519.624,2026-06-11T08:05:19.624+0100,0.685,2.547,1348.389
08:05:22.170,1781161522.170,2026-06-11T08:05:22.170+0100,0.685,2.547,1350.936
08:05:24.717,1781161524.717,2026-06-11T08:05:24.717+0100,0.667,2.547,1353.483
08:05:27.264,1781161527.264,2026-06-11T08:05:27.264+0100,0.661,2.547,1356.029
08:05:29.810,1781161529.810,2026-06-11T08:05:29.810+0100,0.626,2.547,1358.576
08:05:32.357,1781161532.357,2026-06-11T08:05:32.357+0100,0.615,2.547,1361.123
08:05:34.904,1781161534.904,2026-06-11T08:05:34.904+0100,0.625,2.547,1363.669
08:05:37.450,1781161537.450,2026-06-11T08:05:37.450+0100,0.625,2.547,1366.216
08:05:39.997,1781161539.997,2026-06-11T08:05:39.997+0100,0.642,2.547,1368.763
08:05:42.544,1781161542.544,2026-06-11T08:05:42.544+0100,0.646,2.547,1371.309
08:05:45.090,1781161545.090,2026-06-11T08:05:45.090+0100,0.642,2.547,1373.856
08:05:47.637,1781161547.637,2026-06-11T08:05:47.637+0100,0.633,2.547,1376.403
08:05:50.184,1781161550.184,2026-06-11T08:05:50.184+0100,0.620,2.547,1378.950
08:05:52.731,1781161552.731,2026-06-11T08:05:52.731+0100,0.614,2.547,1381.496
08:05:55.277,1781161555.277,2026-06-11T08:05:55.277+0100,0.594,2.547,1384.043
08:05:57.824,1781161557.824,2026-06-11T08:05:57.824+0100,0.541,2.547,1386.590
08:06:00.371,1781161560.371,2026-06-11T08:06:00.371+0100,0.541,2.547,1389.136
08:06:02.917,1781161562.917,2026-06-11T08:06:02.917+0100,0.557,2.547,1391.683
08:06:05.464,1781161565.464,2026-06-11T08:06:05.464+0100,0.799,2.547,1394.230
08:06:08.011,1781161568.011,2026-06-11T08:06:08.011+0100,0.799,2.547,1396.776
08:06:10.557,1781161570.557,2026-06-11T08:06:10.557+0100,0.762,2.547,1399.323
08:06:13.104,1781161573.104,2026-06-11T08:06:13.104+0100,0.762,2.547,1401.870
08:06:15.651,1781161575.651,2026-06-11T08:06:15.651+0100,0.843,2.547,1404.416
08:06:18.197,1781161578.197,2026-06-11T08:06:18.197+0100,0.843,2.547,1406.963
08:06:20.744,1781161580.744,2026-06-11T08:06:20.744+0100,0.830,2.547,1409.510
08:06:23.291,1781161583.291,2026-06-11T08:06:23.291+0100,0.830,2.547,1412.056
08:06:25.837,1781161585.837,2026-06-11T08:06:25.837+0100,0.835,2.547,1414.603
08:06:28.384,1781161588.384,2026-06-11T08:06:28.384+0100,0.841,2.547,1417.150
08:06:30.931,1781161590.931,2026-06-11T08:06:30.931+0100,0.841,2.547,1419.696
08:06:33.477,1781161593.477,2026-06-11T08:06:33.477+0100,0.841,2.547,1422.243
08:06:36.024,1781161596.024,2026-06-11T08:06:36.024+0100,0.840,2.547,1424.790
08:06:38.571,1781161598.571,2026-06-11T08:06:38.571+0100,0.838,2.547,1427.336
08:06:41.117,1781161601.117,2026-06-11T08:06:41.117+0100,0.838,2.547,1429.883
08:06:43.664,1781161603.664,2026-06-11T08:06:43.664+0100,0.858,2.547,1432.430
08:06:46.210,1781161606.210,2026-06-11T08:06:46.210+0100,0.873,2.547,1434.976
08:06:48.757,1781161608.757,2026-06-11T08:06:48.757+0100,0.878,2.547,1437.523
08:06:51.304,1781161611.304,2026-06-11T08:06:51.304+0100,0.873,2.547,1440.069
08:06:53.850,1781161613.850,2026-06-11T08:06:53.850+0100,0.864,2.547,1442.616
08:06:56.397,1781161616.397,2026-06-11T08:06:56.397+0100,0.858,2.547,1445.163
08:06:58.944,1781161618.944,2026-06-11T08:06:58.944+0100,0.858,2.547,1447.709
08:07:01.490,1781161621.490,2026-06-11T08:07:01.490+0100,0.861,2.547,1450.256
08:07:04.037,1781161624.037,2026-06-11T08:07:04.037+0100,0.861,2.547,1452.803
08:07:06.584,1781161626.584,2026-06-11T08:07:06.584+0100,0.837,2.547,1455.349
08:07:09.130,1781161629.130,2026-06-11T08:07:09.130+0100,0.828,2.547,1457.896
08:07:11.677,1781161631.677,2026-06-11T08:07:11.677+0100,0.828,2.547,1460.443
